;HomeTeam;AwayTeam;FTR;B365H;B365D;B365A;Div;Date
23134;Atalanta;Parma;H;2.5;3.2;2.88;I1;2014-10-19
23135;Cagliari;Sampdoria;D;2.5;3.3;2.75;I1;2014-10-19
23136;Fiorentina;Lazio;A;2.05;3.3;3.6;I1;2014-10-19
23137;Inter;Napoli;D;2.5;3.25;2.8;I1;2014-10-19
23138;Palermo;Cesena;H;1.65;3.6;5.5;I1;2014-10-19
23139;Torino;Udinese;H;2.15;3.2;3.4;I1;2014-10-19
23140;Verona;Milan;A;3.4;3.4;2.1;I1;2014-10-19
23141;Genoa;Empoli;D;2.1;3.3;3.5;I1;2014-10-20
23142;Empoli;Cagliari;A;2.0;3.4;3.75;I1;2014-10-25
23143;Parma;Sassuolo;A;1.73;3.6;4.75;I1;2014-10-25
23144;Sampdoria;Roma;D;3.6;3.5;2.0;I1;2014-10-25
23145;Cesena;Inter;A;6.5;3.6;1.57;I1;2014-10-26
23146;Chievo;Genoa;A;2.38;3.1;3.1;I1;2014-10-26
23147;Juventus;Palermo;H;1.22;5.5;15.0;I1;2014-10-26
23148;Lazio;Torino;H;1.75;3.5;4.75;I1;2014-10-26
23149;Milan;Fiorentina;D;2.05;3.4;3.6;I1;2014-10-26
23150;Napoli;Verona;H;1.4;4.5;8.0;I1;2014-10-26
23151;Udinese;Atalanta;H;1.91;3.4;4.0;I1;2014-10-26
23152;Sassuolo;Empoli;H;2.2;3.25;3.3;I1;2014-10-28
23153;Atalanta;Napoli;D;4.0;3.4;1.91;I1;2014-10-29
23154;Cagliari;Milan;D;3.4;3.4;2.1;I1;2014-10-29
23155;Fiorentina;Udinese;H;1.65;3.6;5.5;I1;2014-10-29
23156;Genoa;Juventus;H;7.0;4.0;1.5;I1;2014-10-29
23157;Inter;Sampdoria;H;1.8;3.6;4.33;I1;2014-10-29
23158;Palermo;Chievo;H;1.91;3.4;4.0;I1;2014-10-29
23159;Roma;Cesena;H;1.18;6.5;15.0;I1;2014-10-29
23160;Torino;Parma;H;1.83;3.4;4.33;I1;2014-10-29
23161;Verona;Lazio;D;3.2;3.3;2.25;I1;2014-10-30
23162;Empoli;Juventus;A;7.5;4.2;1.44;I1;2014-11-01
23163;Napoli;Roma;H;2.4;3.3;2.9;I1;2014-11-01
23164;Parma;Inter;H;3.4;3.4;2.1;I1;2014-11-01
23165;Chievo;Sassuolo;D;2.4;3.2;3.0;I1;2014-11-02
23166;Milan;Palermo;A;1.5;4.0;7.0;I1;2014-11-02
23167;Sampdoria;Fiorentina;H;3.0;3.2;2.4;I1;2014-11-02
23168;Torino;Atalanta;D;1.85;3.5;4.2;I1;2014-11-02
23169;Udinese;Genoa;A;2.05;3.3;3.6;I1;2014-11-02
23170;Cesena;Verona;D;2.88;3.2;2.5;I1;2014-11-03
23171;Lazio;Cagliari;H;1.53;3.8;6.5;I1;2014-11-03
23172;Sampdoria;Milan;D;2.6;3.2;2.7;I1;2014-11-08
23173;Sassuolo;Atalanta;D;2.1;3.4;3.4;I1;2014-11-08
23174;Cagliari;Genoa;D;2.2;3.4;3.2;I1;2014-11-09
23175;Chievo;Cesena;H;1.85;3.4;4.33;I1;2014-11-09
23176;Empoli;Lazio;H;3.75;3.25;2.05;I1;2014-11-09
23177;Fiorentina;Napoli;A;2.5;3.3;2.75;I1;2014-11-09
23178;Inter;Verona;D;1.45;4.5;6.5;I1;2014-11-09
23179;Juventus;Parma;H;1.2;6.0;15.0;I1;2014-11-09
23180;Palermo;Udinese;D;2.15;3.3;3.4;I1;2014-11-09
23181;Roma;Torino;H;1.44;4.33;7.0;I1;2014-11-09
23182;Atalanta;Roma;A;4.5;3.4;1.83;I1;2014-11-22
23183;Lazio;Juventus;A;3.75;3.4;2.0;I1;2014-11-22
23184;Cesena;Sampdoria;D;4.0;3.3;1.95;I1;2014-11-23
23185;Milan;Inter;D;2.63;3.2;2.7;I1;2014-11-23
23186;Napoli;Cagliari;D;1.36;4.75;8.5;I1;2014-11-23
23187;Parma;Empoli;A;2.15;3.4;3.3;I1;2014-11-23
23188;Torino;Sassuolo;A;1.83;3.5;4.33;I1;2014-11-23
23189;Udinese;Chievo;D;1.85;3.4;4.33;I1;2014-11-23
23190;Verona;Fiorentina;A;3.4;3.4;2.1;I1;2014-11-23
23191;Genoa;Palermo;D;2.15;3.3;3.4;I1;2014-11-24
23192;Chievo;Lazio;D;3.75;3.3;2.1;I1;2014-11-29
23193;Sassuolo;Verona;H;2.0;3.5;3.6;I1;2014-11-29
23194;Cagliari;Fiorentina;A;3.8;3.5;2.0;I1;2014-11-30
23195;Cesena;Genoa;A;3.4;3.2;2.25;I1;2014-11-30
23196;Empoli;Atalanta;D;2.1;3.4;3.6;I1;2014-11-30
23197;Juventus;Torino;H;1.3;5.0;13.0;I1;2014-11-30
23198;Milan;Udinese;H;1.62;3.75;6.0;I1;2014-11-30
23199;Palermo;Parma;H;1.85;3.6;4.5;I1;2014-11-30
23200;Roma;Inter;H;1.75;3.75;4.75;I1;2014-11-30
23201;Sampdoria;Napoli;D;3.3;3.4;2.2;I1;2014-12-01
23202;Fiorentina;Juventus;D;3.8;3.4;2.05;I1;2014-12-05
23203;Roma;Sassuolo;D;1.33;5.25;9.0;I1;2014-12-06
23204;Torino;Palermo;D;1.91;3.3;4.5;I1;2014-12-06
23205;Atalanta;Cesena;H;1.62;3.6;6.5;I1;2014-12-07
23206;Genoa;Milan;H;3.1;3.25;2.4;I1;2014-12-07
23207;Inter;Udinese;A;1.5;4.0;7.5;I1;2014-12-07
23208;Napoli;Empoli;D;1.33;5.0;10.0;I1;2014-12-07
23209;Parma;Lazio;A;3.6;3.4;2.1;I1;2014-12-07
23210;Cagliari;Chievo;A;1.85;3.6;4.33;I1;2014-12-08
23211;Verona;Sampdoria;A;2.7;3.25;2.7;I1;2014-12-08
23212;Lazio;Atalanta;H;1.57;3.8;6.5;I1;2014-12-13
23213;Palermo;Sassuolo;H;2.05;3.5;3.6;I1;2014-12-13
23214;Cesena;Fiorentina;A;7.5;3.8;1.53;I1;2014-12-14
23215;Genoa;Roma;A;3.6;3.5;2.05;I1;2014-12-14
23216;Juventus;Sampdoria;D;1.36;4.75;9.0;I1;2014-12-14
23217;Milan;Napoli;H;2.8;3.4;2.5;I1;2014-12-14
23218;Parma;Cagliari;D;2.25;3.5;3.1;I1;2014-12-14
23219;Udinese;Verona;A;1.95;3.6;3.8;I1;2014-12-14
23220;Chievo;Inter;A;4.2;3.4;1.95;I1;2014-12-15
23221;Empoli;Torino;D;2.4;3.1;3.2;I1;2014-12-15
23222;Cagliari;Juventus;A;8.0;4.5;1.4;I1;2014-12-18
23223;Napoli;Parma;H;1.33;5.0;9.0;I1;2014-12-18
23224;Roma;Milan;D;1.75;3.8;4.75;I1;2014-12-20
23225;Sassuolo;Cesena;D;1.53;4.0;7.0;I1;2014-12-20
23226;Atalanta;Palermo;D;2.3;3.2;3.3;I1;2014-12-21
23227;Fiorentina;Empoli;D;1.45;4.2;8.0;I1;2014-12-21
23228;Inter;Lazio;D;2.15;3.4;3.5;I1;2014-12-21
23229;Sampdoria;Udinese;D;1.85;3.5;4.5;I1;2014-12-21
23230;Torino;Genoa;H;2.0;3.3;3.8;I1;2014-12-21
23231;Verona;Chievo;A;2.38;3.2;3.2;I1;2014-12-21
23232;Lazio;Sampdoria;H;1.85;3.4;4.33;I1;2015-01-05
23233;Cesena;Napoli;A;9.5;4.75;1.36;I1;2015-01-06
23234;Chievo;Torino;D;3.1;3.1;2.5;I1;2015-01-06
23235;Empoli;Verona;D;1.91;3.5;4.2;I1;2015-01-06
23236;Genoa;Atalanta;D;1.95;3.3;4.33;I1;2015-01-06
23237;Juventus;Inter;D;1.44;4.33;8.0;I1;2015-01-06
23238;Milan;Sassuolo;A;1.62;3.8;6.0;I1;2015-01-06
23239;Palermo;Cagliari;H;1.95;3.5;4.0;I1;2015-01-06
23240;Parma;Fiorentina;H;4.0;3.5;1.95;I1;2015-01-06
23241;Udinese;Roma;A;4.2;3.5;1.91;I1;2015-01-06
23242;Sassuolo;Udinese;D;2.05;3.2;4.0;I1;2015-01-10
23243;Torino;Milan;D;2.63;3.2;2.7;I1;2015-01-10
23244;Atalanta;Chievo;D;2.05;3.2;4.0;I1;2015-01-11
23245;Cagliari;Cesena;H;1.67;3.75;5.5;I1;2015-01-11
23246;Fiorentina;Palermo;H;1.73;3.75;4.75;I1;2015-01-11
23247;Inter;Genoa;H;1.62;3.8;6.0;I1;2015-01-11
23248;Napoli;Juventus;A;2.9;3.25;2.5;I1;2015-01-11
23249;Roma;Lazio;D;2.1;3.3;3.75;I1;2015-01-11
23250;Sampdoria;Empoli;H;1.85;3.4;4.75;I1;2015-01-11
23251;Verona;Parma;H;2.38;3.25;3.1;I1;2015-01-11
23252;Empoli;Inter;D;3.5;3.25;2.2;I1;2015-01-17
23253;Palermo;Roma;D;3.6;3.3;2.15;I1;2015-01-17
23254;Cesena;Torino;A;4.75;3.3;1.85;I1;2015-01-18
23255;Chievo;Fiorentina;A;4.0;3.3;2.0;I1;2015-01-18
23256;Genoa;Sassuolo;D;2.3;3.2;3.3;I1;2015-01-18
23257;Juventus;Verona;H;1.18;7.0;17.0;I1;2015-01-18
23258;Lazio;Napoli;A;2.5;3.2;3.0;I1;2015-01-18
23259;Milan;Atalanta;A;1.53;4.0;7.0;I1;2015-01-18
23260;Parma;Sampdoria;A;2.6;3.1;2.88;I1;2015-01-18
23261;Udinese;Cagliari;D;2.2;3.3;3.4;I1;2015-01-18
23262;Cagliari;Sassuolo;H;2.3;3.25;3.25;I1;2015-01-24
23263;Lazio;Milan;H;1.85;3.4;4.33;I1;2015-01-24
23264;Fiorentina;Roma;D;2.4;3.2;3.1;I1;2015-01-25
23265;Inter;Torino;A;1.8;3.5;4.75;I1;2015-01-25
23266;Juventus;Chievo;H;1.17;7.0;19.0;I1;2015-01-25
23267;Parma;Cesena;A;1.62;3.6;6.5;I1;2015-01-25
23268;Sampdoria;Palermo;D;2.0;3.3;4.0;I1;2015-01-25
23269;Verona;Atalanta;H;2.5;3.2;3.0;I1;2015-01-25
23270;Empoli;Udinese;A;2.0;3.3;3.8;I1;2015-01-26
23271;Napoli;Genoa;H;1.4;5.0;7.5;I1;2015-01-26
23272;Genoa;Fiorentina;D;3.4;3.4;2.15;I1;2015-01-31
23273;Roma;Empoli;D;1.44;4.2;8.5;I1;2015-01-31
23274;Atalanta;Cagliari;H;2.2;3.2;3.5;I1;2015-02-01
23275;Cesena;Lazio;H;7.5;3.8;1.53;I1;2015-02-01
23276;Chievo;Napoli;A;5.25;3.6;1.73;I1;2015-02-01
23277;Milan;Parma;H;1.53;4.0;7.0;I1;2015-02-01
23278;Palermo;Verona;H;1.8;3.5;4.75;I1;2015-02-01
23279;Sassuolo;Inter;H;3.1;3.3;2.38;I1;2015-02-01
23280;Torino;Sampdoria;H;2.05;3.1;4.2;I1;2015-02-01
23281;Udinese;Juventus;D;8.0;4.33;1.44;I1;2015-02-01
23282;Juventus;Milan;H;1.33;5.0;10.0;I1;2015-02-07
23283;Verona;Torino;A;3.1;3.1;2.5;I1;2015-02-07
23284;Cagliari;Roma;A;4.0;3.4;2.0;I1;2015-02-08
23285;Empoli;Cesena;H;1.53;4.0;7.0;I1;2015-02-08
23286;Fiorentina;Atalanta;H;1.5;4.2;7.0;I1;2015-02-08
23287;Inter;Palermo;H;1.8;3.5;4.75;I1;2015-02-08
23288;Napoli;Udinese;H;1.36;5.0;8.5;I1;2015-02-08
23289;Sampdoria;Sassuolo;D;1.8;3.5;4.75;I1;2015-02-08
23290;Lazio;Genoa;A;1.57;4.0;6.0;I1;2015-02-09
23291;Parma;Chievo;A;2.6;3.1;2.9;I1;2015-02-11
23292;Palermo;Napoli;H;4.0;3.3;2.0;I1;2015-02-14
23293;Sassuolo;Fiorentina;A;3.3;3.3;2.25;I1;2015-02-14
23294;Atalanta;Inter;A;3.4;3.25;2.25;I1;2015-02-15
23295;Cesena;Juventus;D;15.0;6.0;1.22;I1;2015-02-15
23296;Chievo;Sampdoria;H;2.63;3.1;2.75;I1;2015-02-15
23297;Genoa;Verona;H;1.85;3.6;4.33;I1;2015-02-15
23298;Milan;Empoli;D;1.75;3.6;5.0;I1;2015-02-15
23299;Roma;Parma;D;1.29;5.5;11.0;I1;2015-02-15
23300;Torino;Cagliari;D;1.73;3.6;5.0;I1;2015-02-15
23301;Udinese;Lazio;A;3.1;3.25;2.38;I1;2015-02-15
23302;Juventus;Atalanta;H;1.17;7.0;19.0;I1;2015-02-20
23303;Empoli;Chievo;H;2.0;3.2;4.2;I1;2015-02-22
23304;Fiorentina;Torino;D;1.75;3.6;5.0;I1;2015-02-22
23305;Lazio;Palermo;H;1.6;3.8;6.0;I1;2015-02-22
23306;Milan;Cesena;H;1.44;4.33;8.0;I1;2015-02-22
23307;Verona;Roma;D;5.0;3.6;1.75;I1;2015-02-22
23308;Cagliari;Inter;A;3.3;3.25;2.3;I1;2015-02-23
23309;Napoli;Sassuolo;H;1.5;4.0;7.5;I1;2015-02-23
23310;Sampdoria;Genoa;D;2.38;3.2;3.2;I1;2015-02-24
23311;Chievo;Milan;D;3.0;3.1;2.5;I1;2015-02-28
23312;Atalanta;Sampdoria;A;2.5;3.1;3.0;I1;2015-03-01
23313;Cagliari;Verona;A;1.95;3.5;4.0;I1;2015-03-01
23314;Cesena;Udinese;H;3.0;3.1;2.5;I1;2015-03-01
23315;Inter;Fiorentina;A;2.15;3.4;3.4;I1;2015-03-01
23316;Palermo;Empoli;D;2.3;3.1;3.3;I1;2015-03-01
23317;Sassuolo;Lazio;A;3.25;3.25;2.2;I1;2015-03-01
23318;Torino;Napoli;H;3.2;3.3;2.3;I1;2015-03-01
23319;Roma;Juventus;D;3.3;3.3;2.25;I1;2015-03-02
23320;Milan;Verona;D;1.55;4.0;6.5;I1;2015-03-07
23321;Sampdoria;Cagliari;H;1.85;3.5;4.5;I1;2015-03-07
23322;Cesena;Palermo;D;3.4;3.25;2.25;I1;2015-03-08
23323;Chievo;Roma;D;4.75;3.4;1.85;I1;2015-03-08
23324;Empoli;Genoa;D;2.15;3.3;3.6;I1;2015-03-08
23325;Napoli;Inter;D;1.95;3.5;4.0;I1;2015-03-08
23326;Parma;Atalanta;D;3.75;3.2;2.15;I1;2015-03-08
23327;Udinese;Torino;H;2.6;3.0;2.88;I1;2015-03-08
23328;Juventus;Sassuolo;H;1.2;6.5;15.0;I1;2015-03-09
23329;Lazio;Fiorentina;H;2.0;3.3;4.0;I1;2015-03-09
23330;Cagliari;Empoli;D;2.4;3.3;3.0;I1;2015-03-14
23331;Palermo;Juventus;A;4.75;3.4;1.8;I1;2015-03-14
23332;Atalanta;Udinese;D;2.4;3.1;3.2;I1;2015-03-15
23333;Genoa;Chievo;A;1.91;3.4;4.33;I1;2015-03-15
23334;Inter;Cesena;D;1.36;4.75;9.5;I1;2015-03-15
23335;Sassuolo;Parma;H;1.62;3.75;6.25;I1;2015-03-15
23336;Verona;Napoli;H;4.5;3.5;1.85;I1;2015-03-15
23337;Fiorentina;Milan;H;1.91;3.5;4.2;I1;2015-03-16
23338;Roma;Sampdoria;A;1.65;3.6;6.0;I1;2015-03-16
23339;Torino;Lazio;A;3.1;3.1;2.5;I1;2015-03-16
23340;Chievo;Palermo;H;2.5;3.1;3.0;I1;2015-03-21
23341;Milan;Cagliari;H;1.8;3.75;4.33;I1;2015-03-21
23342;Cesena;Roma;A;5.25;3.75;1.67;I1;2015-03-22
23343;Empoli;Sassuolo;H;2.0;3.3;4.0;I1;2015-03-22
23344;Juventus;Genoa;H;1.33;5.0;10.0;I1;2015-03-22
23345;Lazio;Verona;H;1.4;4.5;9.0;I1;2015-03-22
23346;Napoli;Atalanta;D;1.44;4.5;7.5;I1;2015-03-22
23347;Parma;Torino;A;4.33;3.4;1.91;I1;2015-03-22
23348;Sampdoria;Inter;H;2.63;3.25;2.75;I1;2015-03-22
23349;Udinese;Fiorentina;D;3.3;3.3;2.25;I1;2015-03-22
23350;Atalanta;Torino;A;2.8;3.1;2.7;I1;2015-04-04
23351;Cagliari;Lazio;A;4.5;3.6;1.83;I1;2015-04-04
23352;Fiorentina;Sampdoria;H;1.73;3.6;5.25;I1;2015-04-04
23353;Genoa;Udinese;D;1.95;3.4;4.2;I1;2015-04-04
23354;Inter;Parma;D;1.2;6.5;15.0;I1;2015-04-04
23355;Juventus;Empoli;H;1.36;5.0;8.5;I1;2015-04-04
23356;Palermo;Milan;A;2.5;3.2;3.0;I1;2015-04-04
23357;Roma;Napoli;H;2.2;3.3;3.4;I1;2015-04-04
23358;Sassuolo;Chievo;H;2.15;3.1;3.75;I1;2015-04-04
23359;Verona;Cesena;D;1.91;3.5;4.2;I1;2015-04-04
23360;Parma;Udinese;H;4.0;3.2;2.05;I1;2015-04-08
23361;Genoa;Cagliari;H;1.91;3.4;4.0;I1;2015-04-11
23362;Parma;Juventus;H;9.0;5.0;1.33;I1;2015-04-11
23363;Verona;Inter;A;3.4;3.3;2.2;I1;2015-04-11
23364;Atalanta;Sassuolo;H;2.1;3.2;3.6;I1;2015-04-12
23365;Cesena;Chievo;A;2.63;3.0;2.8;I1;2015-04-12
23366;Lazio;Empoli;H;1.45;4.2;7.5;I1;2015-04-12
23367;Milan;Sampdoria;D;1.91;3.3;4.2;I1;2015-04-12
23368;Napoli;Fiorentina;H;2.0;3.4;3.75;I1;2015-04-12
23369;Torino;Roma;D;2.75;3.2;2.6;I1;2015-04-12
23370;Udinese;Palermo;A;2.25;3.1;3.4;I1;2015-04-12
23371;Genoa;Parma;H;1.62;3.8;6.0;I1;2015-04-15
23372;Juventus;Lazio;H;1.95;3.4;4.33;I1;2015-04-18
23373;Sampdoria;Cesena;D;1.57;3.8;6.5;I1;2015-04-18
23374;Cagliari;Napoli;A;3.8;3.6;1.95;I1;2015-04-19
23375;Chievo;Udinese;D;2.25;3.1;3.6;I1;2015-04-19
23376;Empoli;Parma;D;1.53;3.8;6.5;I1;2015-04-19
23377;Inter;Milan;D;2.25;3.3;3.3;I1;2015-04-19
23378;Palermo;Genoa;H;2.2;3.25;3.5;I1;2015-04-19
23379;Roma;Atalanta;D;1.44;4.5;7.5;I1;2015-04-19
23380;Sassuolo;Torino;D;3.2;3.2;2.38;I1;2015-04-19
23381;Fiorentina;Verona;A;1.44;4.5;7.5;I1;2015-04-20
23382;Inter;Roma;H;2.4;3.25;3.1;I1;2015-04-25
23383;Udinese;Milan;H;3.1;3.25;2.38;I1;2015-04-25
23384;Atalanta;Empoli;D;2.5;3.0;3.2;I1;2015-04-26
23385;Fiorentina;Cagliari;A;1.44;4.75;7.5;I1;2015-04-26
23386;Genoa;Cesena;H;1.57;4.0;6.0;I1;2015-04-26
23387;Lazio;Chievo;D;1.4;4.75;8.0;I1;2015-04-26
23388;Napoli;Sampdoria;H;1.5;4.2;7.0;I1;2015-04-26
23389;Parma;Palermo;H;3.3;3.3;2.25;I1;2015-04-26
23390;Torino;Juventus;H;4.33;3.25;1.95;I1;2015-04-26
23391;Verona;Sassuolo;H;2.2;3.3;3.4;I1;2015-04-26
23392;Udinese;Inter;A;3.3;3.3;2.25;I1;2015-04-28
23393;Cesena;Atalanta;D;2.88;3.1;2.63;I1;2015-04-29
23394;Chievo;Cagliari;H;2.1;3.5;3.5;I1;2015-04-29
23395;Juventus;Fiorentina;H;1.67;3.75;5.5;I1;2015-04-29
23396;Lazio;Parma;H;1.25;5.5;15.0;I1;2015-04-29
23397;Milan;Genoa;A;1.95;3.6;3.8;I1;2015-04-29
23398;Palermo;Torino;D;2.6;3.2;2.8;I1;2015-04-29
23399;Sampdoria;Verona;D;1.67;3.75;5.5;I1;2015-04-29
23400;Sassuolo;Roma;A;4.33;3.75;1.8;I1;2015-04-29
23401;Empoli;Napoli;H;4.5;3.6;1.8;I1;2015-04-30
23402;Sampdoria;Juventus;A;3.0;3.3;2.4;I1;2015-05-02
23403;Sassuolo;Palermo;D;2.7;3.25;2.7;I1;2015-05-02
23404;Atalanta;Lazio;D;5.0;3.75;1.73;I1;2015-05-03
23405;Fiorentina;Cesena;H;1.36;5.0;8.5;I1;2015-05-03
23406;Inter;Chievo;D;1.4;4.75;8.0;I1;2015-05-03
23407;Napoli;Milan;H;1.5;4.33;6.5;I1;2015-05-03
23408;Roma;Genoa;H;1.57;4.0;6.0;I1;2015-05-03
23409;Verona;Udinese;A;2.1;3.6;3.4;I1;2015-05-03
23410;Cagliari;Parma;H;1.67;3.8;5.25;I1;2015-05-04
23411;Torino;Empoli;A;1.83;3.5;4.5;I1;2015-05-06
23412;Juventus;Cagliari;D;1.53;4.1;6.5;I1;2015-05-09
23413;Milan;Roma;H;3.8;3.5;2.0;I1;2015-05-09
23414;Cesena;Sassuolo;A;2.55;3.4;2.75;I1;2015-05-10
23415;Chievo;Verona;D;2.25;3.3;3.3;I1;2015-05-10
23416;Empoli;Fiorentina;A;2.63;3.3;2.63;I1;2015-05-10
23417;Lazio;Inter;A;1.8;3.75;4.33;I1;2015-05-10
23418;Palermo;Atalanta;A;2.15;3.4;3.5;I1;2015-05-10
23419;Parma;Napoli;D;9.0;5.25;1.33;I1;2015-05-10
23420;Udinese;Sampdoria;A;2.6;3.2;2.75;I1;2015-05-10
23421;Genoa;Torino;H;2.4;3.3;3.0;I1;2015-05-11
23422;Inter;Juventus;A;2.25;3.3;3.3;I1;2015-05-16
23423;Sampdoria;Lazio;A;3.25;3.25;2.25;I1;2015-05-16
23424;Atalanta;Genoa;A;2.55;3.3;2.8;I1;2015-05-17
23425;Cagliari;Palermo;A;2.05;3.6;3.5;I1;2015-05-17
23426;Roma;Udinese;H;1.3;5.5;10.0;I1;2015-05-17
23427;Sassuolo;Milan;H;3.25;3.4;2.2;I1;2015-05-17
23428;Torino;Chievo;H;1.7;3.6;5.5;I1;2015-05-17
23429;Verona;Empoli;H;2.6;3.3;2.75;I1;2015-05-17
23430;Fiorentina;Parma;H;1.22;6.5;13.0;I1;2015-05-18
23431;Napoli;Cesena;H;1.18;7.0;17.0;I1;2015-05-18
23432;Genoa;Inter;H;2.55;3.5;2.7;I1;2015-05-23
23433;Juventus;Napoli;H;3.0;3.3;2.4;I1;2015-05-23
23434;Cesena;Cagliari;A;2.55;3.5;2.7;I1;2015-05-24
23435;Chievo;Atalanta;D;2.1;3.4;3.5;I1;2015-05-24
23436;Empoli;Sampdoria;D;2.4;3.4;2.9;I1;2015-05-24
23437;Milan;Torino;H;2.5;3.3;2.88;I1;2015-05-24
23438;Palermo;Fiorentina;A;3.4;3.5;2.15;I1;2015-05-24
23439;Parma;Verona;D;2.63;3.5;2.63;I1;2015-05-24
23440;Udinese;Sassuolo;A;2.05;3.5;3.6;I1;2015-05-24
23441;Lazio;Roma;A;2.4;3.3;3.0;I1;2015-05-25
23442;Atalanta;Milan;A;2.75;3.5;2.5;I1;2015-05-30
23443;Verona;Juventus;D;5.0;3.75;1.7;I1;2015-05-30
23444;Cagliari;Udinese;H;2.25;3.5;3.1;I1;2015-05-31
23445;Fiorentina;Chievo;H;1.4;5.0;7.5;I1;2015-05-31
23446;Inter;Empoli;H;1.53;4.33;6.0;I1;2015-05-31
23447;Napoli;Lazio;A;2.1;3.5;3.5;I1;2015-05-31
23448;Roma;Palermo;A;1.4;5.0;7.5;I1;2015-05-31
23449;Sampdoria;Parma;D;1.36;5.25;8.0;I1;2015-05-31
23450;Sassuolo;Genoa;H;2.9;3.5;2.4;I1;2015-05-31
23451;Torino;Cesena;H;1.36;5.0;8.5;I1;2015-05-31
23452;Adanaspor;Bursaspor;A;4.2;3.6;1.83;T1;2016-08-19
23453;Besiktas;Alanyaspor;H;1.36;4.75;8.5;T1;2016-08-20
23454;Rizespor;Konyaspor;D;3.0;3.2;2.4;T1;2016-08-20
23455;Trabzonspor;Kasimpasa;H;2.2;3.3;3.3;T1;2016-08-20
23456;Antalyaspor;Osmanlispor;D;2.45;3.3;2.8;T1;2016-08-21
23457;Buyuksehyr;Fenerbahce;H;3.25;3.25;2.2;T1;2016-08-21
23458;Genclerbirligi;Gaziantepspor;H;1.85;3.5;4.2;T1;2016-08-21
23459;Kayserispor;Akhisar Belediyespor;A;2.0;3.3;3.8;T1;2016-08-21
23460;Galatasaray;Karabukspor;H;1.62;3.75;5.5;T1;2016-08-22
23461;Alanyaspor;Antalyaspor;H;3.1;3.3;2.3;T1;2016-08-26
23462;Konyaspor;Besiktas;D;3.3;3.4;2.15;T1;2016-08-26
23463;Akhisar Belediyespor;Galatasaray;A;2.88;3.2;2.5;T1;2016-08-27
23464;Gaziantepspor;Trabzonspor;H;3.2;3.25;2.25;T1;2016-08-27
23465;Kasimpasa;Adanaspor;D;1.67;3.75;5.0;T1;2016-08-27
23466;Bursaspor;Buyuksehyr;A;2.1;3.4;3.4;T1;2016-08-28
23467;Fenerbahce;Kayserispor;D;1.4;4.33;8.5;T1;2016-08-28
23468;Karabukspor;Rizespor;H;2.0;3.3;3.8;T1;2016-08-28
23469;Osmanlispor;Genclerbirligi;D;1.91;3.4;4.0;T1;2016-08-28
23470;Adanaspor;Gaziantepspor;D;2.3;3.25;3.1;T1;2016-09-10
23471;Besiktas;Karabukspor;H;1.4;4.5;8.0;T1;2016-09-10
23472;Buyuksehyr;Kasimpasa;H;1.73;3.5;5.0;T1;2016-09-10
23473;Genclerbirligi;Alanyaspor;D;1.73;3.6;4.75;T1;2016-09-10
23474;Kayserispor;Galatasaray;D;3.3;3.4;2.15;T1;2016-09-10
23475;Antalyaspor;Konyaspor;A;2.63;3.2;2.7;T1;2016-09-11
23476;Fenerbahce;Bursaspor;A;1.44;4.33;7.0;T1;2016-09-11
23477;Rizespor;Akhisar Belediyespor;H;2.7;3.25;2.6;T1;2016-09-11
23478;Trabzonspor;Osmanlispor;A;2.15;3.2;3.5;T1;2016-09-11
23479;Bursaspor;Kayserispor;H;2.0;3.5;3.6;T1;2016-09-16
23480;Karabukspor;Antalyaspor;H;2.1;3.4;3.4;T1;2016-09-16
23481;Alanyaspor;Trabzonspor;H;3.0;3.2;2.4;T1;2016-09-17
23482;Galatasaray;Rizespor;H;1.36;4.33;9.5;T1;2016-09-17
23483;Akhisar Belediyespor;Besiktas;A;3.5;3.4;2.05;T1;2016-09-18
23484;Gaziantepspor;Buyuksehyr;A;5.0;3.4;1.75;T1;2016-09-18
23485;Konyaspor;Genclerbirligi;D;2.0;3.3;3.8;T1;2016-09-18
23486;Osmanlispor;Adanaspor;H;1.5;3.8;7.5;T1;2016-09-18
23487;Kasimpasa;Fenerbahce;A;4.75;3.6;1.75;T1;2016-09-19
23488;Antalyaspor;Akhisar Belediyespor;D;2.4;3.1;3.1;T1;2016-09-23
23489;Besiktas;Galatasaray;D;1.91;3.5;4.0;T1;2016-09-24
23490;Buyuksehyr;Osmanlispor;D;2.05;3.4;3.6;T1;2016-09-24
23491;Trabzonspor;Konyaspor;H;2.25;3.25;3.2;T1;2016-09-24
23492;Bursaspor;Kasimpasa;H;1.65;3.5;5.75;T1;2016-09-25
23493;Fenerbahce;Gaziantepspor;H;1.2;6.5;13.0;T1;2016-09-25
23494;Genclerbirligi;Karabukspor;H;2.05;3.2;3.8;T1;2016-09-25
23495;Kayserispor;Rizespor;H;1.73;3.5;5.0;T1;2016-09-25
23496;Adanaspor;Alanyaspor;H;2.75;3.3;2.5;T1;2016-09-26
23497;Akhisar Belediyespor;Genclerbirligi;D;2.45;3.2;2.88;T1;2016-09-30
23498;Gaziantepspor;Bursaspor;H;3.75;3.4;2.0;T1;2016-10-01
23499;Karabukspor;Trabzonspor;H;2.7;3.1;2.7;T1;2016-10-01
23500;Kasimpasa;Kayserispor;H;2.63;3.4;2.55;T1;2016-10-01
23501;Rizespor;Besiktas;A;7.0;4.0;1.5;T1;2016-10-01
