,data,campeonato,times,tempo,placar,chutesnogolgolcasa,chutesnogolvisitante,chutesforagolcasa,chutesforagolvisitante,escanteioscasa,escanteiosvisitante,ataquesperigososcasa,ataquesperigososvisitante,possecasa,possevisitante,pi2casa,pi2visitante,pi1casa,pi1visitante,home_back,home_lay,away_back,away_lay,draw_back,draw_lay,o15_back,o15_lay,u15_back,u15_lay,o25_back,o25_lay,u25_back,u25_lay,o35_back,o35_lay,u35_back,u35_lay,o45_back,o45_lay,u45_back,u45_lay,goleadacasa_back,goleadacasa_lay,goleadafora_back,goleadafora_lay,outroempate_back,outroempate_lay
38,07/01/2020,English U23 Pro Development League - GB,Millwall U23 x Colchester U23,0,0x0,0,0,0,0,0,0,0,0,50,50,1,1,10,10,1.93,1.95,3.8,4.0,4.2,4.5,1.14,1.18,6.4,8.0,1.52,1.55,2.84,2.92,2.22,2.38,1.73,1.82,3.95,4.3,1.3,1.34,7.2,10.5,18.5,26.0,160.0,
39,07/01/2020,Portuguese U23 - PT,Estoril U23 x Academica U23,70,0x0,2,4,7,3,5,5,55,47,48,52,8,3,30,20,2.48,2.58,6.2,6.6,2.2,2.26,4.1,4.2,1.31,1.32,16.5,18.5,1.05,1.07,60.0,110.0,1.01,1.02,220.0,,,1.01,190.0,,540.0,,1000.0,
40,07/01/2020,Portuguese U23 - PT,Feirense U23 x Braga U23,90,0x1,2,4,7,2,5,9,54,65,44,56,12,3,29,11,1000.0,,1.08,1.09,13.5,16.0,6.0,6.6,1.18,1.2,100.0,1000.0,,1.01,1000.0,,,1.01,1000.0,,,1.01,1000.0,,10.0,,1000.0,
41,07/01/2020,Portuguese U23 - PT,Feirense U23 x Braga U23,FT,0x2,2,6,7,2,5,9,55,67,44,56,13,5,19,31,1000.0,,,1.01,1000.0,,,,,,34.0,,1.01,1.03,1000.0,,,1.01,100.0,,,1.01,17.5,,17.5,,17.5,
42,07/01/2020,Israeli Liga Bet - IL,Ironi Bnei Kabul x Bnei Bir Al Maksur,70,1x0,1,0,10,1,2,1,44,19,64,36,8,4,33,7,1.03,1.04,250.0,,26.0,40.0,1.37,1.5,2.92,3.75,3.05,6.6,1.19,1.48,4.3,21.0,1.06,1.3,21.0,110.0,1.02,1.05,3.85,,1000.0,,1000.0,
43,07/01/2020,Israeli U19 - IL,Hapoel Raanana U19 x Hapoel Rishon Lezion U19,50,2x0,2,1,6,4,3,1,26,24,56,44,3,4,21,9,1.05,1.06,130.0,210.0,21.0,26.0,,,,,1.31,1.32,3.95,4.3,2.4,2.78,1.56,1.72,6.2,8.2,1.14,1.19,4.6,5.7,1000.0,,100.0,
44,07/01/2020,Greek Football League U19 - GR,Olympiakos U19 x Atromitos Athinon U19,40,1x2,4,3,2,1,2,1,32,18,67,33,13,3,33,27,3.1,3.2,2.52,2.62,3.4,3.5,,,,,,,,,1.11,1.12,9.2,10.5,1.65,1.71,2.42,2.54,4.3,,1.26,,1.26,
45,07/01/2020,Egyptian Premier - EG,Aswan FC x El Gounah,50,1x0,2,2,2,2,0,2,39,51,39,61,2,8,8,22,1.68,1.71,8.2,8.8,3.35,3.5,1.52,1.55,2.82,2.9,3.55,3.75,1.36,1.39,11.5,12.5,1.09,1.1,50.0,75.0,1.01,1.02,65.0,,180.0,270.0,1000.0,
46,07/01/2020,Portuguese U23 - PT,Estoril U23 x Academica U23,80,0x0,2,5,8,3,5,5,71,51,50,50,17,5,20,20,3.35,3.5,8.2,9.2,1.67,1.72,10.0,10.5,1.1,1.11,50.0,110.0,1.01,1.02,220.0,1000.0,,1.01,1000.0,,,1.01,350.0,,20.0,,1000.0,
47,07/01/2020,English U23 Pro Development League - GB,Millwall U23 x Colchester U23,10,0x0,0,0,1,0,0,0,6,5,36,64,7,6,17,13,1.85,1.9,4.7,4.9,3.85,3.9,1.27,1.3,4.3,4.8,1.85,1.9,2.1,2.18,3.25,3.45,1.41,1.45,6.4,7.4,1.17,1.19,9.8,38.0,44.0,,110.0,
48,07/01/2020,Greek Football League U19 - GR,Olympiakos U19 x Atromitos Athinon U19,45,2x2,5,3,2,1,2,1,37,19,69,31,11,3,44,26,1.65,1.78,7.0,11.5,3.1,3.7,,,,,,,,,,,,,1.1,1.17,6.8,12.0,2.1,3.3,4.6,22.0,5.9,
49,07/01/2020,English U23 Pro Development League - GB,Nottm Forest U23 x Burnley U23,45,1x0,1,3,1,1,1,1,17,16,60,40,6,3,22,8,1.58,1.61,8.2,8.8,3.9,4.0,1.22,1.24,5.1,5.5,2.06,2.12,1.89,1.94,4.4,4.8,1.26,1.29,12.5,14.0,1.07,1.09,25.0,36.0,80.0,140.0,220.0,
50,07/01/2020,Greek Football League U19 - GR,Olympiakos U19 x Atromitos Athinon U19,HT,2x2,5,3,2,1,2,1,37,20,69,31,12,5,44,26,1.77,1.79,7.0,8.6,3.15,3.45,,,,,,,,,,,,,1.16,1.22,5.5,7.2,2.6,3.4,11.5,20.0,42.0,65.0
51,07/01/2020,English U23 Pro Development League - GB,Nottm Forest U23 x Burnley U23,HT,1x0,1,3,1,1,1,1,17,16,60,40,6,3,22,8,1.56,1.6,8.4,9.2,3.9,4.1,1.26,1.27,4.8,4.9,2.1,2.14,1.88,1.91,5.0,5.2,1.24,1.25,13.5,16.5,1.06,1.08,25.0,36.0,85.0,140.0,250.0,
52,07/01/2020,Israeli Liga Bet - IL,Ironi Bnei Kabul x Bnei Bir Al Maksur,80,1x0,1,0,10,1,3,1,49,25,60,40,5,6,12,8,1.05,1.06,250.0,,18.0,23.0,2.02,2.12,1.89,1.97,10.0,13.5,1.08,1.11,34.0,50.0,1.02,1.03,110.0,,,1.01,28.0,,1000.0,,1000.0,
53,07/01/2020,Israeli U19 - IL,Hapoel Raanana U19 x Hapoel Rishon Lezion U19,60,2x0,3,2,8,5,3,1,30,29,56,44,5,6,41,29,1.03,1.04,300.0,1000.0,27.0,40.0,,,,,1.47,1.55,2.84,3.1,3.5,3.85,1.35,1.4,11.5,14.5,1.07,1.1,6.0,7.8,1000.0,,260.0,
54,07/01/2020,Egyptian Premier - EG,Aswan FC x El Gounah,60,1x0,2,2,4,2,0,2,49,62,41,59,11,13,28,12,1.51,1.56,12.0,13.5,3.6,3.85,1.74,1.75,2.32,2.34,4.8,5.3,1.23,1.26,19.0,24.0,1.04,1.06,110.0,,,1.01,12.5,,300.0,,1000.0,
55,07/01/2020,Portuguese U23 - PT,Estoril U23 x Academica U23,90,0x0,2,5,8,3,5,6,83,57,51,49,83,57,10,10,12.0,14.5,14.5,44.0,1.15,1.17,100.0,,,1.01,1000.0,,,1.01,1000.0,,,1.01,1000.0,,,1.01,7.8,,7.8,,1000.0,
